cod_mun,risk_prob,high_risk
0110001,0.01911105492530192,0
0110001,0.036454906431119254,0
0110001,0.01431302979065201,0
0110001,0.014405208896799969,0
0110001,0.024275080294375834,0
0110002,0.031271586759743945,0
0110002,0.019182665825743704,0
0110002,0.021334938923887093,0
0110002,0.021236494749630158,0
0110002,0.03319016001993918,0
0110003,0.009128130159557801,0
0110003,0.039035915329700195,0
0110003,0.004599728751140465,0
0110003,0.0047709878345924515,0
0110003,0.004127944609642472,0
0110004,0.016470199324756258,0
0110004,0.03572878118702296,0
0110004,0.03398491889888267,0
0110004,0.0386117560334604,0
0110004,0.016889318813607418,0
0110005,0.017042464211726234,0
0110005,0.043392237315193774,0
0110005,0.021384375515229696,0
0110005,0.01668825313331927,0
0110005,0.022144030339690132,0
0110006,0.004701686788551378,0
0110006,0.021838713030054108,0
0110006,0.012109044609016614,0
0110006,0.0,0
0110006,0.0,0
0110007,0.026174322361048018,0
0110007,0.04320274013454553,0
0110007,0.018991691704063455,0
0110007,0.01672597559194534,0
0110007,0.01198981877357346,0
0110008,0.02880086648327235,0
0110008,0.01945358534323295,0
0110008,0.023845182069557356,0
0110008,0.014069110898711568,0
0110008,0.016751112036245946,0
0110009,0.0457064653708423,0
0110009,0.05273967673772588,0
0110009,0.031114959004786863,0
0110009,0.042625634270344805,0
0110009,0.029303124809237215,0
0110010,0.07100078845436525,0
0110010,0.05457190906206384,0
0110010,0.04038686810268349,0
0110010,0.04987644581770821,0
0110010,0.05275329767655475,0
0110011,0.012218906623029989,0
0110011,0.019369454342894145,0
0110011,0.012316640001706163,0
0110011,0.01962309357948795,0
0110011,0.007365356534003994,0
0110012,0.08999908683255686,0
0110012,0.07719307272856281,0
0110012,0.062024702210770125,0
0110012,0.07163329882109562,0
0110012,0.057072992344889245,0
0110013,0.06026767667032379,0
0110013,0.0337487935687765,0
0110013,0.018937127467247482,0
0110013,0.019310849750803397,0
0110013,0.02137103613524863,0
0110014,0.009442472690664108,0
0110014,0.02180895068724222,0
0110014,0.009508599576958035,0
0110014,0.014545487396283254,0
0110014,0.004801103305607034,0
0110015,0.002461999753345255,0
0110015,0.01675696304044513,0
0110015,0.014369136047322737,0
0110015,0.011895858378274315,0
0110015,0.002287897021532643,0
0110018,0.024002149720657853,0
0110018,0.09064284132264082,0
0110018,0.043202514691933376,0
0110018,0.07412508520737292,0
0110018,0.03916754722426754,0
0110020,0.41587020601943325,1
0110020,0.3298046539432336,0
0110020,0.27899760295491854,0
0110020,0.27493844576585885,0
0110020,0.16861557448283404,0
0110025,0.02170103459713351,0
0110025,0.03832416642355903,0
0110025,0.022007425480762052,0
0110025,0.0221082521572017,0
0110025,0.01223819392945912,0
0110026,0.012356858256103198,0
0110026,0.00946086143748094,0
0110026,0.014052604568962394,0
0110026,0.014159651247597943,0
0110026,0.004792016174129995,0
0110028,0.007346586039088269,0
0110028,0.019133685291250084,0
0110028,0.014728334712451002,0
0110028,0.009728334712451003,0
0110028,0.0,0
0110029,0.011902077024740054,0
0110029,0.02149305573059176,0
0110029,0.018850192203002394,0
0110029,0.01640418367441328,0
0110029,0.007102905388360058,0
0110030,0.07178452742841003,0
0110030,0.09665146110510127,0
0110030,0.09729123074877148,0
0110030,0.08474448075553388,0
0110030,0.08482521060550073,0
0110032,0.0578663928562839,0
0110032,0.026651660451530872,0
0110032,0.016654777031065146,0
0110032,0.021418226345240998,0
0110032,0.023620750583987916,0
0110033,0.06677024369460666,0
0110033,0.009574881177859311,0
0110033,0.01888776881391521,0
0110033,0.013749781514037744,0
0110033,0.021003064890704505,0
0110034,0.02145968033060705,0
0110034,0.03359158208788927,0
0110034,0.03129759228793599,0
0110034,0.048200020048829305,0
0110034,0.02397205022506528,0
0110037,0.014356988764659868,0
0110037,0.026675653299289642,0
0110037,0.006918708959499279,0
0110037,0.00719960083792479,0
0110037,0.007098164572215634,0
0110040,0.024419442527427185,0
0110040,0.01932533884277196,0
0110040,0.011683610941454411,0
0110040,0.021425693930612496,0
0110040,0.026663714410149447,0
0110045,0.009464842290993756,0
0110045,0.021343537142731996,0
0110045,0.018753375463683154,0
0110045,0.0213830420005815,0
0110045,0.026116033496329374,0
0110050,0.0025,0
0110050,0.01659091264016128,0
0110050,0.0,0
0110050,0.0,0
0110050,0.007193078235546809,0
0110060,0.01933803780476927,0
0110060,0.021403442847944,0
0110060,0.011771630490374843,0
0110060,0.016615055265895556,0
0110060,0.02135261417323539,0
0110070,0.004894524236983841,0
0110070,0.024562684843584412,0
0110070,0.034416096573899206,0
0110070,0.045642212930860564,0
0110070,0.02643955582361987,0
0110080,0.1091040068952528,0
0110080,0.058042239881089766,0
0110080,0.028902352843043468,0
0110080,0.038342170513195786,0
0110080,0.08192777908066046,0
0110090,0.018967275810941243,0
0110090,0.019298868288720523,0
0110090,0.014312815799635996,0
0110090,0.014444022914902654,0
0110090,0.01207076832606059,0
0110092,0.048837939302667124,0
0110092,0.09752459946215986,0
0110092,0.033944231091972414,0
0110092,0.03158501426375084,0
0110092,0.02187759999751287,0
0110094,0.032717745820147914,0
0110094,0.014136140160861019,0
0110094,0.016689532602152043,0
0110094,0.03100541768554545,0
0110094,0.031110481482331805,0
0110100,0.02856674122611204,0
0110100,0.01904865303266319,0
0110100,0.02365314443341913,0
0110100,0.018944337450212227,0
0110100,0.01869215846058069,0
0110110,0.03093469119198903,0
0110110,0.007194659386328747,0
0110110,0.012037567066034814,0
0110110,0.012037567066034814,0
0110110,0.009537567066034815,0
0110120,0.012099994406144638,0
0110120,0.01213338026148588,0
0110120,0.01210044323917875,0
0110120,0.00980120146768125,0
0110120,0.00980120146768125,0
0110130,0.014579895223426238,0
0110130,0.0219238419838316,0
0110130,0.01442934983113109,0
0110130,0.009535050010664306,0
0110130,0.04776109856406299,0
0110140,0.05749953477831796,0
0110140,0.05133214538761635,0
0110140,0.05996044184018955,0
0110140,0.05736531022567844,0
0110140,0.06277671635495426,0
0110143,0.014417459031501179,0
0110143,0.0021230245611241596,0
0110143,0.008929059106716382,0
0110143,0.008929059106716382,0
0110143,0.011752619100625923,0
0110145,0.026218619249084286,0
0110145,0.036630583284881967,0
0110145,0.007147526731919664,0
0110145,0.004647526731919665,0
0110145,0.014337542692702985,0
0110146,0.02855410725348773,0
0110146,0.042578253211994196,0
0110146,0.028297678241201586,0
0110146,0.025791506786982558,0
0110146,0.021204403714982417,0
0110147,0.01713967126728659,0
0110147,0.009690641831238779,0
0110147,0.004844581316781203,0
0110147,0.002396992818671454,0
0110147,0.0025,0
0110148,0.002403500897666068,0
0110148,0.002395758527827648,0
0110148,0.0,0
0110148,0.007160458156838716,0
0110148,0.00489822710951526,0
0110149,0.07388298679179175,0
0110149,0.08698273467491945,0
0110149,0.029058143002403947,0
0110149,0.026422550252800096,0
0110149,0.03939980483333934,0
0110150,0.009640461798641883,0
0110150,0.012141727869991889,0
0110150,0.002394973070017953,0
0110150,0.002394973070017953,0
0110150,0.002394973070017953,0
0110155,0.0025,0
0110155,0.014500429275395642,0
0110155,0.014643857040245593,0
0110155,0.021749214889334224,0
0110155,0.026644039430381548,0
0110160,0.009423307069930734,0
0110160,0.02892561187811897,0
0110160,0.012006881279814356,0
0110160,0.019381633322374147,0
0110160,0.03343209906024367,0
0110170,0.0,0
0110170,0.012148608501351918,0
0110170,0.012149635392425591,0
0110170,0.0072948833034111316,0
0110170,0.0,0
0110175,0.01463753239769101,0
0110175,0.01665995149483626,0
0110175,0.021830808494224297,0
0110175,0.017139050389191605,0
0110175,0.012135459724918713,0
0110180,0.014416167415272997,0
0110180,0.004848307825949633,0
0110180,0.011841401010833117,0
0110180,0.0095442259182485,0
0110180,0.009456809979186322,0
0120001,0.08062095352862386,0
0120001,0.09459179628753972,0
0120001,0.19915918500134694,0
0120001,0.29475183818216105,0
0120001,0.5172899769896644,1
0120005,0.007253510590120877,0
0120005,0.019005418242178763,0
0120005,0.014320339560253623,0
0120005,0.009660864913457514,0
0120005,0.004974262579525737,0
0120010,0.01920380940628841,0
0120010,0.02631980217556111,0
0120010,0.01930380568368327,0
0120010,0.026873005307652142,0
0120010,0.03406530667864007,0
0120013,0.02847229530538001,0
0120013,0.026509275351575927,0
0120013,0.007062615015345488,0
0120013,0.04603659558036303,0
0120013,0.05068541666268626,0
0120017,0.03626570336634845,0
0120017,0.023773994532245917,0
0120017,0.022145017211457084,0
0120017,0.04590350290389075,0
0120017,0.046679168366984644,0
0120020,0.06516894151103245,0
0120020,0.15679947494436253,0
0120020,0.11452801409902376,0
0120020,0.07857838899772356,0
0120020,0.06819801662690873,0
0120025,0.03868003786337338,0
0120025,0.028806489321199162,0
0120025,0.017248684069899028,0
0120025,0.014841777363024502,0
0120025,0.019744268386363818,0
0120030,0.0242823717141439,0
0120030,0.01687244206893661,0
0120030,0.0262345338572579,0
0120030,0.019340488820497704,0
0120030,0.024135596540425894,0
0120032,0.018861429035035,0
0120032,0.021812383617459404,0
0120032,0.018946535731833903,0
0120032,0.011603946829354624,0
0120032,0.02124393880783303,0
0120033,0.021175012941059328,0
0120033,0.021276208262157495,0
0120033,0.02855972310896383,0
0120033,0.016530842814444377,0
0120033,0.021207578926440828,0
0120034,0.023844376085946736,0
0120034,0.012061823686112947,0
0120034,0.01706361901824939,0
0120034,0.012137325886784955,0
0120034,0.01456704445322106,0
0120035,0.019486342070603437,0
0120035,0.021908277891338125,0
0120035,0.02433925040127832,0
0120035,0.01636844586489114,0
0120035,0.021209442275438722,0
0120038,0.11530199782457135,0
0120038,0.5134877746669045,1
0120038,0.16917926307829426,0
0120038,0.19289004355853745,0
0120038,0.5328718108661556,1
0120039,0.01420686297851262,0
0120039,0.007196494882921057,0
0120039,0.014356851913181826,0
0120039,0.01215064498742485,0
0120039,0.018691650801366894,0
0120040,0.028910293915674103,0
0120040,0.06512192812325393,0
0120040,0.05255022329757551,0
0120040,0.047928729617972995,0
0120040,0.024071697238748788,0
0120042,0.021452537361971297,0
0120042,0.03807853951807639,0
0120042,0.043422157942670056,0
0120042,0.020914084384761125,0
0120042,0.039945302050472475,0
0120043,0.03073137485500696,0
0120043,0.01903326464140792,0
0120043,0.023883531721207094,0
0120043,0.019196091721461136,0
0120043,0.026394416841139638,0
0120045,0.02840512439380867,0
0120045,0.12850939877612128,0
0120045,0.055154495530732636,0
0120045,0.09401455947758434,0
0120045,0.0815864172435057,0
0120050,0.03649261970810666,0
0120050,0.03143526751663161,0
0120050,0.02882790394989658,0
0120050,0.03630640926498283,0
0120050,0.026605037657485626,0
0120060,0.014345508605542125,0
0120060,0.024253202462888302,0
0120060,0.02190669971094562,0
0120060,0.05285154512649834,0
0120060,0.021673313447627348,0
0120070,0.004849527966959209,0
0120070,0.03811438069834569,0
0120070,0.01928726531733452,0
0120070,0.03651395083474489,0
0120070,0.03653581413054124,0
0120080,0.021499603937135722,0
0120080,0.05328478532319513,0
0120080,0.06088548410811917,0
0120080,0.10160379265351992,0
0120080,0.08362688604963534,0
0130002,0.06502550949339879,0
0130002,0.08522480450800454,0
0130002,0.04760475436187567,0
0130002,0.04008185753964717,0
0130002,0.033521219448389906,0
0130006,0.01668833742037948,0
0130006,0.016417868594743517,0
0130006,0.013905625464451076,0
0130006,0.009212709672764961,0
0130006,0.011506375493153103,0
0130008,0.047796506352384395,0
0130008,0.04902650032316821,0
0130008,0.03323796019454816,0
0130008,0.04492515832034791,0
0130008,0.044612231606977124,0
0130010,0.5013843469676785,1
0130010,0.302029213674705,0
0130010,0.48907756981137723,1
0130010,0.5825666743030706,1
0130010,0.6523645244532941,1
0130014,0.028500263723554152,0
0130014,0.033556689640133405,0
0130014,0.02837313579121903,0
0130014,0.023752227584640538,0
0130014,0.0238143588519021,0
0130020,0.0519659416144686,0
0130020,0.03567270941314896,0
0130020,0.03748204493814193,0
0130020,0.03548609245523762,0
0130020,0.03288105546718567,0
0130030,0.16985040347521593,0
0130030,0.2043704146375443,0
0130030,0.18584587554886436,0
0130030,0.20089558669652352,0
0130030,0.14574359405735465,0
0130040,0.4406695104476895,1
0130040,0.5335197638424678,1
0130040,0.310351789788692,0
0130040,0.27922757856559327,0
0130040,0.1927898299102877,0
0130050,0.09986700940463569,0
0130050,0.12482028799385747,0
0130050,0.03890344085895502,0
0130050,0.05337968572777546,0
0130050,0.05083971679665229,0
0130060,0.062138642877616924,0
0130060,0.04828009896625281,0
0130060,0.06475963682173833,0
0130060,0.06720092983918008,0
0130060,0.05076342970770216,0
0130063,0.12467317421370464,0
0130063,0.12733601245826542,0
0130063,0.16373004458972715,0
0130063,0.1345827850086693,0
0130063,0.18827483046974663,0
0130068,0.05280904564729148,0
0130068,0.09541465163300435,0
0130068,0.05763067286867802,0
0130068,0.04792841814920979,0
0130068,0.05946524537789733,0
0130070,0.3756164108436792,0
0130070,0.10124077406998994,0
0130070,0.17653636500668887,0
0130070,0.1517917793233248,0
0130070,0.1351324280290026,0
0130080,0.10478142352702317,0
0130080,0.5109794232779536,1
0130080,0.13393850039531666,0
0130080,0.12691452297032912,0
0130080,0.1337724085718766,0
0130083,0.011794567624425913,0
0130083,0.04556073518614632,0
0130083,0.014481597845601437,0
0130083,0.02428310143626571,0
0130083,0.03130117862607018,0
0130090,0.012247970006188744,0
0130090,0.020592987022742513,0
0130090,0.014043439173977903,0
0130090,0.025855137643922315,0
0130090,0.02376480811635366,0
0130100,0.038347961011362675,0
0130100,0.038755871933083094,0
0130100,0.01691202987382178,0
0130100,0.018686549412719716,0
0130100,0.017128711543927568,0
0130110,0.38176132424477266,0
0130110,0.2486706864285998,0
0130110,0.14448740713745803,0
0130110,0.11276194636878925,0
0130110,0.12130493817721463,0
0130115,0.0725412659777575,0
0130115,0.09923036083677256,0
0130115,0.0189855650294599,0
0130115,0.01610599059368559,0
0130115,0.020883301393395576,0
0130120,0.1278569258694508,0
0130120,0.5001049288208038,1
0130120,0.24379333058978264,0
0130120,0.23281542102825115,0
0130120,0.1306493718285926,0
0130130,0.2481048304015529,0
0130130,0.5780576850432069,1
0130130,0.3412413312535496,0
0130130,0.3880281885736499,1
0130130,0.2543288193685469,0
0130140,0.031103130813535097,0
0130140,0.022007364107329272,0
0130140,0.030628775668585795,0
0130140,0.00974513186375238,0
0130140,0.016663706022776552,0
0130150,0.01656339754555415,0
0130150,0.014152247296179548,0
0130150,0.009449007287480073,0
0130150,0.0048974567380153135,0
0130150,0.004792414721723519,0
0130160,0.04110742051473208,0
0130160,0.07376890571896964,0
0130160,0.02883157850148196,0
0130160,0.030995592974041565,0
0130160,0.028607352399535282,0
0130165,0.012091886603643777,0
0130165,0.019131334648059824,0
0130165,0.012031818712313718,0
0130165,0.0023452163783819423,0
0130165,0.0023452163783819423,0
0130170,0.06519258125246868,0
0130170,0.10687578841573597,0
0130170,0.12339647930911926,0
0130170,0.0911481905644083,0
0130170,0.08371781824805025,0
0130180,0.03810685664978948,0
0130180,0.029360315172618275,0
0130180,0.028956267431114024,0
0130180,0.021612295502588426,0
0130180,0.021530045742773788,0
0130185,0.15321236688801046,0
0130185,0.4390239042959365,1
0130185,0.11211236592971631,0
0130185,0.12118509080230754,0
0130185,0.12544555640955196,0
0130190,0.49621596154151965,1
0130190,0.5981980080586107,1
0130190,0.38349888380953134,0
0130190,0.2482263915177225,0
0130190,0.22840287374551604,0
0130195,0.02116131863844841,0
0130195,0.009429640724521293,0
0130195,0.016426717184286697,0
0130195,0.023559545747963675,0
0130195,0.01900764934726862,0
0130200,0.07233266241236996,0
0130200,0.09064932512282076,0
0130200,0.1395411002532445,0
0130200,0.2030340510746631,0
0130200,0.10762495837518704,0
0130210,0.062015880434108724,0
0130210,0.051087359857122955,0
0130210,0.04303509311862,0
0130210,0.04815701357728146,0
0130210,0.05374532146964128,0
0130220,0.08521656666036907,0
0130220,0.07358766286659221,0
0130220,0.08579416798811698,0
0130220,0.09263621453094605,0
0130220,0.07881138052383735,0
0130230,0.044519427850323284,0
0130230,0.05714175510859154,0
0130230,0.0339370262722899,0
0130230,0.05413519374464213,0
0130230,0.06553330518610695,0
0130240,0.03597985516674704,0
0130240,0.04015979421865956,0
0130240,0.028878658292050538,0
0130240,0.046068340660341135,0
0130240,0.029240772512415303,0
0130250,0.5995158141891045,1
0130250,0.6488276504242657,1
0130250,0.4963198570959398,1
0130250,0.5907040505933326,1
0130250,0.6383311751642404,1
0130255,0.45902256167456224,1
0130255,0.2136604039620143,0
0130255,0.1373792250171242,0
0130255,0.16583846892512014,0
0130255,0.147632373750173,0
0130260,0.5502550863181924,1
0130260,0.5650065211844739,1
0130260,0.4094913821052367,1
0130260,0.41455795882307944,1
0130260,0.3759093593226615,0
0130270,0.06437691354769128,0
0130270,0.13201688626834784,0
0130270,0.08052191344479542,0
0130270,0.11620912588173578,0
0130270,0.11591080842577925,0
0130280,0.2506975642646047,0
0130280,0.2522003116831262,0
0130280,0.2730125091098681,0
0130280,0.4008872315826509,1
0130280,0.6612528781182029,1
0130290,0.13469566973629982,0
0130290,0.49465551794274404,1
0130290,0.2352232706307845,0
0130290,0.15553966520632787,0
0130290,0.16730295141389337,0
0130300,0.141639555057347,0
0130300,0.1440228893793247,0
0130300,0.13880731101972205,0
0130300,0.18706973857754253,0
0130300,0.1454163842550743,0
0130310,0.1561919150239213,0
0130310,0.14903523011987566,0
0130310,0.08854749237522629,0
0130310,0.06889636864258332,0
0130310,0.07326701755497772,0
0130320,0.4186786857008062,1
0130320,0.24138415715082615,0
0130320,0.4543896555749516,1
0130320,0.3461800390463663,0
0130320,0.3247635642500871,0
0130330,0.04860428521511488,0
0130330,0.09619782705053966,0
0130330,0.04043449670260739,0
0130330,0.03385586030426439,0
0130330,0.03320588552942961,0
0130340,0.2070710497512552,0
0130340,0.13210623929842868,0
0130340,0.09789999487089675,0
0130340,0.08705734377081961,0
0130340,0.08705734377081961,0
0130350,0.044594816989169575,0
0130350,0.014009014118839098,0
0130350,0.021198249489850208,0
0130350,0.05271801426271051,0
0130350,0.06385717070593389,0
0130353,0.30185196172691425,0
0130353,0.31607528517811523,0
0130353,0.354722815998259,0
0130353,0.398462979408526,1
0130353,0.5873460891913099,1
0130356,0.3834178497909313,0
0130356,0.4713322132049832,1
0130356,0.15081871108341402,0
0130356,0.15863964638647163,0
0130356,0.14112567246914406,0
0130360,0.4209489895483294,1
0130360,0.14665520034494264,0
0130360,0.153207557333094,0
0130360,0.12096357090981347,0
0130360,0.14888340456030102,0
0130370,0.02162930110567924,0
