cod_mun,risk_prob,high_risk
0110001,0.060350525396623576,0
0110001,0.04286289051142301,0
0110001,0.028451436023634754,0
0110001,0.045265453891566186,0
0110001,0.02924779615063216,0
0110002,0.019552882762357147,0
0110002,0.03823566870009278,0
0110002,0.0360407581320096,0
0110002,0.03589493819242015,0
0110002,0.048195772800450676,0
0110003,0.007449283326464258,0
0110003,0.012118490157652335,0
0110003,0.007152807801455945,0
0110003,0.007298932945618844,0
0110003,0.009621380683168907,0
0110004,0.0487004593016449,0
0110004,0.05866898298502439,0
0110004,0.04885410959201331,0
0110004,0.053287081025319344,0
0110004,0.02695252212792427,0
0110005,0.03210014309988744,0
0110005,0.02944249997220973,0
0110005,0.022156520713788323,0
0110005,0.03389956752957682,0
0110005,0.01929022239628314,0
0110006,0.021719021557614262,0
0110006,0.0162853397550867,0
0110006,0.011503542945034978,0
0110006,0.009297630375346375,0
0110006,0.004706478570246566,0
0110007,0.03363366787835417,0
0110007,0.014594429576836567,0
0110007,0.026667739711905374,0
0110007,0.024200498100297296,0
0110007,0.011783804193118268,0
0110008,0.030818159018745152,0
0110008,0.024274858009973088,0
0110008,0.028997642872902372,0
0110008,0.02132063080734318,0
0110008,0.017200852782764814,0
0110009,0.055345292434314707,0
0110009,0.03609515086944838,0
0110009,0.04354652552138114,0
0110009,0.048324441527312564,0
0110009,0.051036665199648265,0
0110010,0.0787632876150914,0
0110010,0.0678656185180374,0
0110010,0.0702691687254258,0
0110010,0.07275413212614351,0
0110010,0.037912383205355185,0
0110011,0.01666977150026588,0
0110011,0.031224488274695563,0
0110011,0.031153042260633704,0
0110011,0.03370945366726494,0
0110011,0.03670056265337932,0
0110012,0.13402460801079713,0
0110012,0.1072031118132616,0
0110012,0.09947185303770616,0
0110012,0.10217397320212473,0
0110012,0.09416344882223449,0
0110013,0.08238943211367328,0
0110013,0.045810551107578146,0
0110013,0.04097737162207594,0
0110013,0.045523059184070805,0
0110013,0.04591713166494621,0
0110014,0.016787587977871023,0
0110014,0.021636124255945643,0
0110014,0.016813485633536997,0
0110014,0.016777208418059963,0
0110014,0.00697839782560036,0
0110015,0.022096684793990323,0
0110015,0.014523111989665194,0
0110015,0.024097954898103256,0
0110015,0.024129158091973534,0
0110015,0.03424229735378507,0
0110018,0.0946506359991361,0
0110018,0.04343898003003138,0
0110018,0.05092926882525309,0
0110018,0.07044230153126713,0
0110018,0.04176772529884291,0
0110020,0.26832855161144503,1
0110020,0.2768848792335984,1
0110020,0.23588896781077684,1
0110020,0.26145105797118406,1
0110020,0.08819416861718095,0
0110025,0.033898159256338455,0
0110025,0.026327298342501443,0
0110025,0.01895834298845762,0
0110025,0.019150869507968807,0
0110025,0.021622357535510017,0
