cod_mun,risk_prob,high_risk
0110001,0.05816039680528519,0
0110001,0.03820873013738883,0
0110001,0.03351362480679684,0
0110001,0.038492678979163586,0
0110001,0.024333325179439032,0
0110002,0.02466466961256508,0
0110002,0.043254292081454454,0
0110002,0.0410407581320096,0
0110002,0.028669769737216754,0
0110002,0.05286558049615252,0
0110003,0.007449283326464258,0
0110003,0.01461411403556975,0
0110003,0.007145065431617525,0
0110003,0.012062658069948296,0
0110003,0.00944260335590686,0
0110004,0.05577246655018531,0
0110004,0.053670105067609664,0
0110004,0.048623523012747166,0
0110004,0.04840647061239295,0
0110004,0.03436620425414305,0
0110005,0.024752870925101658,0
0110005,0.0345512297747232,0
0110005,0.03465652071378832,0
0110005,0.03926051366180155,0
0110005,0.01188105651647402,0
0110006,0.040833447283470325,0
0110006,0.021205902011244712,0
0110006,0.01364410936263795,0
0110006,0.00939386636198804,0
0110006,0.004653950100617988,0
0110007,0.037624188902453254,0
0110007,0.03112597175645756,0
0110007,0.026480319262969808,0
0110007,0.031259946909858935,0
0110007,0.014283804193118269,0
0110008,0.030818046810486624,0
0110008,0.029250035861909836,0
0110008,0.03850402328345951,0
0110008,0.03298655291233275,0
0110008,0.021579648718214006,0
0110009,0.03892803208235375,0
0110009,0.046079955298779625,0
0110009,0.041106496015945654,0
0110009,0.05257134562494091,0
0110009,0.031085326737698673,0
0110010,0.05517019960636554,0
0110010,0.06558184681748787,0
0110010,0.08921741884696992,0
0110010,0.0827375063529839,0
0110010,0.06208555946568264,0
0110011,0.016631003939362402,0
0110011,0.02611032228159144,0
0110011,0.02400578956918125,0
0110011,0.026404191293536012,0
0110011,0.03182940823477445,0
0110012,0.14041749435383988,0
0110012,0.12146517350438449,0
0110012,0.1132385832595941,0
0110012,0.11887535275526045,0
0110012,0.09923278957363905,0
0110013,0.0671688996679369,0
0110013,0.05316298041696423,0
0110013,0.05568920181888282,0
0110013,0.05058957249935196,0
0110013,0.05755244249854635,0
0110014,0.038631698914450244,0
0110014,0.03879987551256853,0
0110014,0.026686336409608137,0
0110014,0.024408217999370808,0
0110014,0.01934946155606536,0
0110015,0.0487070906760268,0
0110015,0.011983045827882061,0
0110015,0.019167291788384756,0
0110015,0.021903061362631503,0
0110015,0.04903964923888382,0
0110018,0.09053695486358007,0
0110018,0.031201703316817535,0
0110018,0.03370772661611977,0
0110018,0.05783370443264739,0
0110018,0.036799361747756436,0
0110020,0.2272700339819894,1
0110020,0.28159349943978823,1
0110020,0.24869508279449146,1
0110020,0.2590181959670313,1
0110020,0.0616638710028986,0
0110025,0.03851102168457902,0
0110025,0.02886162932796298,0
0110025,0.016735275882095838,0
0110025,0.026498704864247314,0
0110025,0.02901620852294269,0
0110026,0.02414740433624147,0
0110026,0.021526795565662026,0
0110026,0.023936192695668265,0
0110026,0.01923745746551908,0
0110026,0.01917514617519275,0
0110028,0.011934964533364099,0
0110028,0.01203264945835826,0
0110028,0.009684807001795333,0
